beam,rep_penalty,no_repeat_ngram,temp_fallback,id,reference,hypothesis
1,1.0,0,False,common_voice_en_31444527,Chernov has been wounded several times while working in conflict zones.,Chernov has been wounded several times while working in conflict zone.
1,1.0,0,False,common_voice_en_31444528,He also completed his PhD at Mysore University.,He also completed his PhD at Mysore University.
1,1.0,0,False,common_voice_en_31510273,It was called the Mudaliar Commission after him.,It was called the Modular Commission After.
1,1.0,0,False,common_voice_en_31510281,"Scholars agree that ""Karen"" historically refers to racism.",Scholars argue that Karen historically refers to racism.
1,1.0,0,False,common_voice_en_31692279,Leading to the conclusion that the dikes must have originated from separate magma chambers.,Leading to the conclusion that the dikes must have originated from separate magma chambers.
1,1.0,0,False,common_voice_en_31693746,Rafiqul was involved in the politics of Chhatra League in his student life.,Raufiqul was involved in the politics of Chhatra League in his student life.
1,1.0,0,False,common_voice_en_31693756,Later in the year she finally won election to Sheffield City Council.,"Later in the year, she finally won election to Sheffield City Council."
1,1.0,0,False,common_voice_en_31705666,He played for the youth categories of Real Betis.,he played for the youth categories of real betties
1,1.0,0,False,common_voice_en_31752858,His first trainers was Vitaliy Khmelnytskyi.,His first credits were with Ben Zuchinansky.
1,1.0,0,False,common_voice_en_32285338,Then the old quarries were used as landfills.,Then the authorities were used as landfills.
1,1.0,0,False,common_voice_en_33067832,You can thank God for your good fortune today.,You can thank God for your good fortune today.
1,1.0,0,False,common_voice_en_33067836,This required the demolition of several properties.,this required the demolition of several properties
1,1.0,0,False,common_voice_en_33226454,"Her other works include ""Christmas(Short film)"".",Her other works include Christmas short film
1,1.0,0,False,common_voice_en_33226457,The gang originated in the Minneapolis–Saint Paul metropolitan area.,The gang originated in the Minneapolis and Paul Metropolitan area.
1,1.0,0,False,common_voice_en_335847,Seize the day.,size the day
1,1.0,0,False,common_voice_en_34693,She joined up too.,She joined up to
1,1.0,0,False,common_voice_en_348928,Procrastination is the thief of time.,Procrastination is a thief of time.
1,1.0,0,False,common_voice_en_34954464,Other particle states originate from strings beginning and ending on the same D-brane.,Other particle states originate from strings beginning and ending on the same degree.
1,1.0,0,False,common_voice_en_34954466,"The corner stone was laid by Sir Mortimer Clarke, Lieutenant Governor of Ontario.","The car was shown on the late Wednesday in Montemar, Canada, left in an economy of Ontario."
1,1.0,0,False,common_voice_en_35066410,They'll get you the answer or let you know where to find it.,They will get you the answer or let you know where to find it.
1,1.0,0,False,common_voice_en_35066412,Thus a graph must be sparse enough to justify an adjacency list representation.,Thus a graph must be sparse enough to justify an adjacency list representation.
1,1.0,0,False,common_voice_en_35194177,The original county seat was the town of Ben Ficklin.,The original county seat was the town of Benficlean.
1,1.0,0,False,common_voice_en_35363363,The honeydew can rain down on neighboring and understory plants.,Honeydew can rain down on neighboring and understored plants.
1,1.0,0,False,common_voice_en_35571406,Ugly Duckling provides the intro music for Australian radio duo Hamish and Andy.,Ugly Duckling provides the intro music for Australian radio duo Hamish and Andy.
1,1.0,0,False,common_voice_en_36641653,They had no recognised uniform and wore practical clothing as the season required.,They had no recognized uniform and wore practical clothing as the season required.
1,1.0,0,False,common_voice_en_36641656,The economy is primarily based on coconut husking and farming.,The economy is primarily based on the coconut husking and farming.
1,1.0,0,False,common_voice_en_36643257,"He marched further that day, but later retreated to Farnham.","He marched further that day, but later retreated to Farnham."
1,1.0,0,False,common_voice_en_36643261,The majority of people who live in Leonville are Catholics.,The majority of people who live in Leonville are Catholics.
1,1.0,0,False,common_voice_en_36724595,"A large advocate of outdoor conservation, he works largely with Ducks Unlimited.","A large advocate of outdoor conservation, he works largely with ducks unlimited."
1,1.0,0,False,common_voice_en_36724596,"They typically form proximally during Strombolian eruptions, and are common at strongly peralkaline volcanoes.",They typically come approximately during strong beryllium eruptions and are common at strongly pergolined volcanoes.
1,1.0,0,False,common_voice_en_36734620,It might be in this writer's Top Ten!,It might be in this writer's top 10.
1,1.0,0,False,common_voice_en_36736777,They have two adult sons.,They have two adult sons.
1,1.0,0,False,common_voice_en_36800746,The bedroom farce is perhaps the most common form of farce.,The bedroom farce is perhaps the most common form of farce.
1,1.0,0,False,common_voice_en_36823641,There are six stamens.,There are six stamens.
1,1.0,0,False,common_voice_en_36860119,He is Catholic and a member of the Social Democratic Party of Germany.,He is Catholic and a member of the Social Democratic Party of Germany.
1,1.0,0,False,common_voice_en_36860122,The municipality consists of many islands.,The municipality consists of many islands.
1,1.0,0,False,common_voice_en_36863845,"However, its location and other information is yet to be announced.","However, its location and other information is yet to be announced."
1,1.0,0,False,common_voice_en_36863846,The hotel is located right opposite Galle Face Green facing the Indian Ocean.,The hotel is located right opposite Galle Face Green facing the Indian Ocean.
1,1.0,0,False,common_voice_en_36925177,Many of the priests and old chiefs are considered sacred persons.,Many of the priests and old chiefs are considered sacred persons.
1,1.0,0,False,common_voice_en_36927405,The intention of fertilizing the seed by means of the sacred cedar is unmistakable.,The intention of fertilizing the seed by means of the sacred cedar is unmistakable.
1,1.0,0,False,common_voice_en_36927420,The actors consciously supported the high parts of gods and goddesses.,The actors consciously supported the high parts of gods and goddesses.
1,1.0,0,False,common_voice_en_36933910,I dreamed I was walking through a fine rich country.,I dreamed I was walking through a fine rich country.
1,1.0,0,False,common_voice_en_36933912,The Grand Lama was worshiped as a true and living god.,The Grand Lama was worshipped as a true and living God.
1,1.0,0,False,common_voice_en_36992757,"Rabbits, mice, ground squirrels, birds, insects and lizards are staples.","Rabbits, mice, ground squirrels, birds, insects and lizards are staples."
1,1.0,0,False,common_voice_en_36992760,Adyar has a bus depot operating both intra-city and inter-city buses.,Adyar has a bus depot operating both intra-city and intra-city buses.
1,1.0,0,False,common_voice_en_37012934,Alyx and Fafhrd's affair is mentioned.,Alice and the fairy affair is mentioned
1,1.0,0,False,common_voice_en_37021060,"More recent popular titles include ""Prime Suspect,"" ""The Forsyte Saga,"" ""Sherlock,"" and ""Downton Abbey"".","More recent popular titles include Trump's Specter, Forsyth, Saga, Sherlock and Downton Abbey."
1,1.0,0,False,common_voice_en_37021989,Botswana sent two boxers to Athens.,Botswana sent a boxer to Adams.
1,1.0,0,False,common_voice_en_37024617,Kemmerich was thus elected the new Thuringian Minister President.,Kamaric was thus elected the new Thuringian Minister President.
1,1.0,0,False,common_voice_en_37032601,The installations that form the basis for any operation or system.,the installations that form the basis for any operation or system
1,1.0,0,False,common_voice_en_37032602,"The settlement's principal tourist attraction is the famous Borisoglebsky Monastery, now a museum.","The settlement's principal tourist attraction is the famous Borys Glybecki Monastery, now a museum."
1,1.0,0,False,common_voice_en_37035266,She was the first foreigner in Japan to receive the award.,She was the first foreigner in Japan to receive the award.
1,1.0,0,False,common_voice_en_37035269,Meir Park and Dizengoff Street are named after him.,Meer Park and Dissenghoff Street are named after him.
1,1.0,0,False,common_voice_en_37045701,Boyd was not always popular with rank-and-file officers.,The
1,1.0,0,False,common_voice_en_37121837,Machan argued against animal rights in his widely reprinted paper Do Animals Have Rights?,Macken argue against animal rights in his widely reprinted paper do animals have rights
1,1.0,0,False,common_voice_en_37236919,A rip line simultaneously tears open the top of the balloon.,A rip-lens Hamilton is retired so open the top of the bedroom
1,1.0,0,False,common_voice_en_37236920,"John Canoe, from Axim, Ghana, was an Akan from the Ahanta.",John Canoe from Axiom Ghana was an icon from the AHAARTA.
1,1.0,0,False,common_voice_en_37264767,"Barsi's first role was in ""Fatal Vision"", playing the three-year-old Kimberley MacDonald.","Barsi's first role was in Fatal Vision, playing the three-year-old Kim Ming McDonnell."
1,1.0,0,False,common_voice_en_37277971,Even the guards who line the road must turn their backs.,Even the gods who line the road must turn their backs.
1,1.0,0,False,common_voice_en_37300152,A dining area was set up in the resulting space.,metamming media was set up in the accepting space
